project_name,download_count,github_url,pypi_url,extensions
pyperclip,22017362,https://github.com/asweigart/pyperclip,https://pypi.org/project/pyperclip/,"[{""type"": ""ctypes"", ""keywords"": [""CDLL(""]}]"
events,21941513,https://github.com/pyeve/events,https://pypi.org/project/events/,[]
parsedatetime,21787921,https://github.com/bear/parsedatetime,https://pypi.org/project/parsedatetime/,[]
gcloud-aio-auth,21715543,https://github.com/talkiq/gcloud-aio,https://pypi.org/project/gcloud-aio-auth/,[]
weaviate-client,21673607,https://github.com/weaviate/weaviate-python-client,https://pypi.org/project/weaviate-client/,[]
imagesize,21623706,https://github.com/shibukawa/imagesize_py,https://pypi.org/project/imagesize/,[]
pytest-rerunfailures,21528582,https://github.com/pytest-dev/pytest-rerunfailures,https://pypi.org/project/pytest-rerunfailures/,[]
yamllint,21519413,https://github.com/adrienverge/yamllint,https://pypi.org/project/yamllint/,[]
ddtrace,21502923,https://github.com/DataDog/dd-trace-py,https://pypi.org/project/ddtrace/,[]
validators,21491815,https://github.com/python-validators/validators,https://pypi.org/project/validators/,[]
diskcache,21465976,https://github.com/grantjenks/python-diskcache,https://pypi.org/project/diskcache/,[]
python-jose,21446191,https://github.com/mpdavis/python-jose,https://pypi.org/project/python-jose/,[]
alabaster,21435705,https://github.com/sphinx-doc/alabaster,https://pypi.org/project/alabaster/,[]
unidecode,21423251,,https://pypi.org/project/unidecode/,[]
hyperlink,21344086,https://github.com/python-hyper/hyperlink,https://pypi.org/project/hyperlink/,[]
azure-cosmos,21305835,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-cosmos/,[]
gast,21232949,https://github.com/serge-sans-paille/gast,https://pypi.org/project/gast/,[]
tomli-w,21151214,https://github.com/hukkin/tomli-w,https://pypi.org/project/tomli-w/,[]
python-http-client,21148708,https://github.com/sendgrid/python-http-client,https://pypi.org/project/python-http-client/,[]
msrestazure,21134717,https://github.com/Azure/msrestazure-for-python,https://pypi.org/project/msrestazure/,[]
dateparser,21103970,https://github.com/scrapinghub/dateparser,https://pypi.org/project/dateparser/,[]
oscrypto,21081788,https://github.com/wbond/oscrypto,https://pypi.org/project/oscrypto/,"[{""type"": ""CFFI"", ""keywords"": [""ffi.dlopen("", ""ffi.cdef("", ""FFI("", ""ffi.new(""]}, {""type"": ""ctypes"", ""keywords"": [""CDLL(""]}]"
mmh3,21073290,https://github.com/hajimes/mmh3,https://pypi.org/project/mmh3/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}]"
mypy-boto3-batch,20983156,https://github.com/youtype/mypy_boto3_builder,https://pypi.org/project/mypy-boto3-batch/,[]
kafka-python,20955771,https://github.com/dpkp/kafka-python,https://pypi.org/project/kafka-python/,[]
elastic-transport,20916411,https://github.com/elastic/elastic-transport-python,https://pypi.org/project/elastic-transport/,[]
cron-descriptor,20788761,https://github.com/Salamek/cron-descriptor,https://pypi.org/project/cron-descriptor/,[]
pytest-metadata,20602766,https://github.com/pytest-dev/pytest-metadata,https://pypi.org/project/pytest-metadata/,[]
dbt-semantic-interfaces,20585018,,https://pypi.org/project/dbt-semantic-interfaces/,[]
flit-core,20532719,https://github.com/pypa/flit,https://pypi.org/project/flit-core/,[]
types-setuptools,20464754,https://github.com/python/typeshed,https://pypi.org/project/types-setuptools/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL("", ""CDLL(""]}]"
pypdf2,20429345,https://github.com/py-pdf/PyPDF2,https://pypi.org/project/pypdf2/,[]
sphinxcontrib-htmlhelp,20383297,https://github.com/sphinx-doc/sphinxcontrib-htmlhelp,https://pypi.org/project/sphinxcontrib-htmlhelp/,[]
bs4,20369457,,https://pypi.org/project/bs4/,[]
sphinxcontrib-qthelp,20309830,https://github.com/sphinx-doc/sphinxcontrib-qthelp,https://pypi.org/project/sphinxcontrib-qthelp/,[]
sphinxcontrib-applehelp,20285039,https://github.com/sphinx-doc/sphinxcontrib-applehelp,https://pypi.org/project/sphinxcontrib-applehelp/,[]
flask-limiter,20283235,https://github.com/alisaifee/flask-limiter,https://pypi.org/project/flask-limiter/,[]
sphinxcontrib-devhelp,20257770,https://github.com/sphinx-doc/sphinxcontrib-devhelp,https://pypi.org/project/sphinxcontrib-devhelp/,[]
linkify-it-py,20199197,https://github.com/tsutsu3/linkify-it-py,https://pypi.org/project/linkify-it-py/,[]
semgrep,20195071,https://github.com/returntocorp/semgrep,https://pypi.org/project/semgrep/,[]
looker-sdk,20159087,,https://pypi.org/project/looker-sdk/,[]
parse,20043656,https://github.com/r1chardj0n3s/parse,https://pypi.org/project/parse/,[]
azure-mgmt-resource,19960509,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-mgmt-resource/,[]
rich-click,19951428,https://github.com/ewels/rich-click,https://pypi.org/project/rich-click/,[]
holidays,19902477,https://github.com/vacanza/holidays,https://pypi.org/project/holidays/,[]
opt-einsum,19838218,,https://pypi.org/project/opt-einsum/,[]
astronomer-cosmos,19826119,https://github.com/astronomer/astronomer-cosmos,https://pypi.org/project/astronomer-cosmos/,[]
dacite,19697715,https://github.com/konradhalas/dacite,https://pypi.org/project/dacite/,[]
texttable,19677020,https://github.com/foutaise/texttable,https://pypi.org/project/texttable/,[]
azure-storage-queue,19618981,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-storage-queue/,[]
uc-micro-py,19533908,https://github.com/tsutsu3/uc.micro-py,https://pypi.org/project/uc-micro-py/,[]
mysqlclient,19457811,https://github.com/PyMySQL/mysqlclient,https://pypi.org/project/mysqlclient/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}]"
spacy,19376227,https://github.com/explosion/spaCy,https://pypi.org/project/spacy/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef"", ""ctypedef""]}]"
leather,19359876,,https://pypi.org/project/leather/,[]
pip-tools,19300347,https://github.com/jazzband/pip-tools,https://pypi.org/project/pip-tools/,[]
dbt-extractor,19297082,https://github.com/dbt-labs/dbt-parser-generator,https://pypi.org/project/dbt-extractor/,"[{""type"": ""Rust"", ""keywords"": [""#[pymodule]"", ""#[pyfunction]""]}]"
google-cloud-firestore,19243256,https://github.com/googleapis/python-firestore,https://pypi.org/project/google-cloud-firestore/,[]
sqlalchemy-utils,19168406,https://github.com/kvesteri/sqlalchemy-utils,https://pypi.org/project/sqlalchemy-utils/,"[{""type"": ""CFFI"", ""keywords"": [""FFI(""]}]"
bytecode,19164074,https://github.com/MatthieuDartiailh/bytecode,https://pypi.org/project/bytecode/,[]
sphinxcontrib-jsmath,19162055,,https://pypi.org/project/sphinxcontrib-jsmath/,[]
tensorboard-data-server,19089316,https://github.com/tensorflow/tensorboard,https://pypi.org/project/tensorboard-data-server/,[]
apache-airflow-providers-fab,19052979,https://github.com/apache/airflow,https://pypi.org/project/apache-airflow-providers-fab/,"[{""type"": ""CFFI"", ""keywords"": [""FFI(""]}]"
id,19004025,https://github.com/di/id,https://pypi.org/project/id/,[]
hypothesis,18883013,https://github.com/HypothesisWorks/hypothesis,https://pypi.org/project/hypothesis/,[]
apache-airflow-providers-snowflake,18842357,https://github.com/apache/airflow,https://pypi.org/project/apache-airflow-providers-snowflake/,"[{""type"": ""CFFI"", ""keywords"": [""FFI(""]}]"
bitarray,18806133,https://github.com/ilanschnell/bitarray,https://pypi.org/project/bitarray/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}]"
envier,18729152,https://github.com/DataDog/envier,https://pypi.org/project/envier/,[]
accelerate,18709280,https://github.com/huggingface/accelerate,https://pypi.org/project/accelerate/,[]
azure-mgmt-storage,18646468,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-mgmt-storage/,[]
pydeequ,18630665,https://github.com/awslabs/python-deequ,https://pypi.org/project/pydeequ/,[]
scikit-image,18567267,https://github.com/scikit-image/scikit-image,https://pypi.org/project/scikit-image/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef"", ""ctypedef""]}, {""type"": ""C/C++ Extensions"", ""keywords"": [""PyInit_""]}]"
thinc,18484864,https://github.com/explosion/thinc,https://pypi.org/project/thinc/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef"", ""ctypedef""]}]"
google-cloud-datacatalog,18414259,https://github.com/googleapis/google-cloud-python,https://pypi.org/project/google-cloud-datacatalog/,[]
phonenumbers,18392079,https://github.com/daviddrysdale/python-phonenumbers,https://pypi.org/project/phonenumbers/,[]
google-cloud-translate,18337593,https://github.com/googleapis/google-cloud-python,https://pypi.org/project/google-cloud-translate/,[]
azure-batch,18298933,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-batch/,[]
jira,18296693,https://github.com/pycontribs/jira,https://pypi.org/project/jira/,[]
inflect,18286873,https://github.com/jaraco/inflect,https://pypi.org/project/inflect/,[]
apache-airflow-providers-cncf-kubernetes,18266213,https://github.com/apache/airflow,https://pypi.org/project/apache-airflow-providers-cncf-kubernetes/,"[{""type"": ""CFFI"", ""keywords"": [""FFI(""]}]"
opencv-python-headless,18260083,https://github.com/opencv/opencv-python,https://pypi.org/project/opencv-python-headless/,[]
docker-pycreds,18203139,https://github.com/shin-/dockerpy-creds,https://pypi.org/project/docker-pycreds/,[]
blis,18170658,https://github.com/explosion/cython-blis,https://pypi.org/project/blis/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef"", ""ctypedef""]}]"
beartype,18162428,https://github.com/beartype/beartype,https://pypi.org/project/beartype/,[]
python-magic,18101185,https://github.com/ahupp/python-magic,https://pypi.org/project/python-magic/,"[{""type"": ""ctypes"", ""keywords"": [""CDLL(""]}]"
sentence-transformers,18090404,https://github.com/huggingface/sentence-transformers,https://pypi.org/project/sentence-transformers/,[]
grpc-interceptor,17869520,https://github.com/d5h-foss/grpc-interceptor,https://pypi.org/project/grpc-interceptor/,[]
apache-airflow-providers-databricks,17840116,https://github.com/apache/airflow,https://pypi.org/project/apache-airflow-providers-databricks/,"[{""type"": ""CFFI"", ""keywords"": [""FFI(""]}]"
google-cloud-container,17811588,https://github.com/googleapis/google-cloud-python,https://pypi.org/project/google-cloud-container/,[]
jpype1,17785512,https://github.com/jpype-project/jpype,https://pypi.org/project/jpype1/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}]"
requests-mock,17775431,https://github.com/jamielennox/requests-mock,https://pypi.org/project/requests-mock/,[]
apscheduler,17754963,https://github.com/agronholm/apscheduler,https://pypi.org/project/apscheduler/,[]
types-urllib3,17738612,https://github.com/python/typeshed,https://pypi.org/project/types-urllib3/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL("", ""CDLL(""]}]"
imbalanced-learn,17698144,https://github.com/scikit-learn-contrib/imbalanced-learn,https://pypi.org/project/imbalanced-learn/,[]
cached-property,17632221,https://github.com/pydanny/cached-property,https://pypi.org/project/cached-property/,[]
srsly,17607401,https://github.com/explosion/srsly,https://pypi.org/project/srsly/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyModuleDef"", ""PyInit_"", ""PyMODINIT_FUNC""]}, {""type"": ""Cython"", ""keywords"": [""ctypedef"", ""cimport""]}]"
murmurhash,17598173,https://github.com/explosion/murmurhash,https://pypi.org/project/murmurhash/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef""]}]"
oracledb,17591317,https://github.com/oracle/python-oracledb,https://pypi.org/project/oracledb/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef"", ""ctypedef""]}]"
keras,17587963,https://github.com/keras-team/keras,https://pypi.org/project/keras/,[]
emoji,17569705,https://github.com/carpedm20/emoji,https://pypi.org/project/emoji/,[]
pyroaring,17563867,https://github.com/Ezibenroc/PyRoaringBitMap,https://pypi.org/project/pyroaring/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""ctypedef""]}]"
google-cloud-dataplex,17560560,https://github.com/googleapis/google-cloud-python,https://pypi.org/project/google-cloud-dataplex/,[]
jsonpickle,17547169,https://github.com/jsonpickle/jsonpickle,https://pypi.org/project/jsonpickle/,[]
python-docx,17546125,https://github.com/python-openxml/python-docx,https://pypi.org/project/python-docx/,[]
natsort,17512955,https://github.com/SethMMorton/natsort,https://pypi.org/project/natsort/,[]
universal-pathlib,17492094,https://github.com/fsspec/universal_pathlib,https://pypi.org/project/universal-pathlib/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL(""]}]"
opentelemetry-instrumentation-wsgi,17393595,https://github.com/open-telemetry/opentelemetry-python-contrib,https://pypi.org/project/opentelemetry-instrumentation-wsgi/,[]
pipenv,17367845,https://github.com/pypa/pipenv,https://pypi.org/project/pipenv/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL("", ""CDLL(""]}, {""type"": ""Cython"", ""keywords"": [""ctypedef""]}]"
ormsgpack,17367131,https://github.com/ormsgpack/ormsgpack,https://pypi.org/project/ormsgpack/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyInit_"", ""PyModuleDef""]}]"
google-cloud-build,17329544,https://github.com/googleapis/google-cloud-python,https://pypi.org/project/google-cloud-build/,[]
argparse,17328888,https://github.com/ThomasWaldmann/argparse,https://pypi.org/project/argparse/,[]
cymem,17283048,https://github.com/explosion/cymem,https://pypi.org/project/cymem/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""ctypedef""]}]"
stevedore,17200865,,https://pypi.org/project/stevedore/,[]
pyathena,17132914,https://github.com/laughingman7743/PyAthena,https://pypi.org/project/pyathena/,[]
msgspec,17072193,https://github.com/jcrist/msgspec,https://pypi.org/project/msgspec/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}]"
statsd,17037202,https://github.com/jsocol/pystatsd,https://pypi.org/project/statsd/,[]
opencensus,17021216,https://github.com/census-instrumentation/opencensus-python,https://pypi.org/project/opencensus/,[]
polars-runtime-32,16973368,https://github.com/pola-rs/polars,https://pypi.org/project/polars-runtime-32/,"[{""type"": ""Rust"", ""keywords"": [""#[pymodule]"", ""#[pyfunction]"", ""#[pyclass]""]}, {""type"": ""ctypes"", ""keywords"": [""CDLL(""]}]"
limits,16848485,https://github.com/alisaifee/limits,https://pypi.org/project/limits/,[]
markdownify,16796793,https://github.com/matthewwithanm/python-markdownify,https://pypi.org/project/markdownify/,[]
gym,16793288,,https://pypi.org/project/gym/,[]
pydeck,16772361,https://github.com/visgl/deck.gl,https://pypi.org/project/pydeck/,[]
fasteners,16756001,https://github.com/harlowja/fasteners,https://pypi.org/project/fasteners/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL(""]}]"
posthog,16737156,https://github.com/posthog/posthog-python,https://pypi.org/project/posthog/,[]
catalogue,16726889,https://github.com/explosion/catalogue,https://pypi.org/project/catalogue/,[]
preshed,16686782,https://github.com/explosion/preshed,https://pypi.org/project/preshed/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef"", ""ctypedef""]}]"
cloudflare,16680854,https://github.com/cloudflare/cloudflare-python,https://pypi.org/project/cloudflare/,[]
aws-xray-sdk,16553282,https://github.com/aws/aws-xray-sdk-python,https://pypi.org/project/aws-xray-sdk/,[]
watchtower,16474872,https://github.com/kislyuk/watchtower,https://pypi.org/project/watchtower/,[]
aioboto3,16440066,https://github.com/terricain/aioboto3,https://pypi.org/project/aioboto3/,[]
langgraph-checkpoint,16438219,https://github.com/langchain-ai/langgraph,https://pypi.org/project/langgraph-checkpoint/,[]
python-daemon,16367753,,https://pypi.org/project/python-daemon/,[]
wasabi,16233140,https://github.com/explosion/wasabi,https://pypi.org/project/wasabi/,[]
levenshtein,16222501,https://github.com/rapidfuzz/Levenshtein,https://pypi.org/project/levenshtein/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""ctypedef""]}]"
nvidia-nvshmem-cu12,16215251,,https://pypi.org/project/nvidia-nvshmem-cu12/,[]
pdfminer-six,16203232,https://github.com/pdfminer/pdfminer.six,https://pypi.org/project/pdfminer-six/,[]
marisa-trie,16177260,https://github.com/pytries/marisa-trie,https://pypi.org/project/marisa-trie/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyModuleDef"", ""PyInit_"", ""PyMODINIT_FUNC""]}, {""type"": ""Cython"", ""keywords"": [""cpdef"", ""ctypedef"", ""cimport""]}]"
pypdfium2,16146928,https://github.com/pypdfium2-team/pypdfium2,https://pypi.org/project/pypdfium2/,[]
flask-login,16120211,https://github.com/maxcountryman/flask-login,https://pypi.org/project/flask-login/,[]
cssselect2,16056816,https://github.com/Kozea/cssselect2,https://pypi.org/project/cssselect2/,[]
grpcio-gcp,16007404,,https://pypi.org/project/grpcio-gcp/,[]
opencensus-context,15907984,https://github.com/census-instrumentation/opencensus-python,https://pypi.org/project/opencensus-context/,[]
fire,15849689,https://github.com/google/python-fire,https://pypi.org/project/fire/,[]
pydot,15836696,https://github.com/pydot/pydot,https://pypi.org/project/pydot/,[]
opentelemetry-instrumentation-urllib3,15820497,https://github.com/open-telemetry/opentelemetry-python-contrib,https://pypi.org/project/opentelemetry-instrumentation-urllib3/,[]
frozendict,15768173,https://github.com/Marco-Sulla/python-frozendict,https://pypi.org/project/frozendict/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}]"
pyright,15764609,https://github.com/RobertCraigie/pyright-python,https://pypi.org/project/pyright/,[]
filetype,15704418,https://github.com/h2non/filetype.py,https://pypi.org/project/filetype/,[]
pickleshare,15688185,https://github.com/pickleshare/pickleshare,https://pypi.org/project/pickleshare/,[]
makefun,15672802,https://github.com/smarie/python-makefun,https://pypi.org/project/makefun/,[]
langgraph-prebuilt,15660281,https://github.com/langchain-ai/langgraph,https://pypi.org/project/langgraph-prebuilt/,[]
opentelemetry-instrumentation-dbapi,15628996,https://github.com/open-telemetry/opentelemetry-python-contrib,https://pypi.org/project/opentelemetry-instrumentation-dbapi/,[]
spacy-legacy,15581048,,https://pypi.org/project/spacy-legacy/,[]
apache-airflow-providers-mysql,15549199,https://github.com/apache/airflow,https://pypi.org/project/apache-airflow-providers-mysql/,"[{""type"": ""CFFI"", ""keywords"": [""FFI(""]}]"
astunparse,15548777,https://github.com/simonpercivall/astunparse,https://pypi.org/project/astunparse/,[]
jsonref,15530720,https://github.com/gazpachoking/jsonref,https://pypi.org/project/jsonref/,[]
daff,15493986,https://github.com/paulfitz/daff,https://pypi.org/project/daff/,"[{""type"": ""SWIG"", ""keywords"": [""%module"", ""%include""]}]"
time-machine,15493732,https://github.com/adamchainz/time-machine,https://pypi.org/project/time-machine/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}]"
passlib,15487904,,https://pypi.org/project/passlib/,[]
djangorestframework,15475055,https://github.com/encode/django-rest-framework,https://pypi.org/project/djangorestframework/,"[{""type"": ""SWIG"", ""keywords"": [""%include""]}]"
griffe,15445126,https://github.com/mkdocstrings/griffe,https://pypi.org/project/griffe/,[]
spacy-loggers,15439179,https://github.com/explosion/spacy-loggers,https://pypi.org/project/spacy-loggers/,[]
lazy-loader,15404628,https://github.com/scientific-python/lazy_loader,https://pypi.org/project/lazy-loader/,[]
apache-airflow-providers-ssh,15339671,https://github.com/apache/airflow,https://pypi.org/project/apache-airflow-providers-ssh/,"[{""type"": ""CFFI"", ""keywords"": [""FFI(""]}]"
langgraph-sdk,15321115,https://github.com/langchain-ai/langgraph,https://pypi.org/project/langgraph-sdk/,[]
azure-servicebus,15306936,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-servicebus/,[]
backcall,15282784,https://github.com/takluyver/backcall,https://pypi.org/project/backcall/,[]
onnx,15267117,https://github.com/onnx/onnx,https://pypi.org/project/onnx/,[]
kubernetes-asyncio,15235600,https://github.com/tomplus/kubernetes_asyncio,https://pypi.org/project/kubernetes-asyncio/,[]
fastparquet,15235338,https://github.com/dask/fastparquet,https://pypi.org/project/fastparquet/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef""]}]"
certbot-dns-cloudflare,15219844,https://github.com/certbot/certbot,https://pypi.org/project/certbot-dns-cloudflare/,[]
pinotdb,15206685,https://github.com/python-pinot-dbapi/pinot-dbapi,https://pypi.org/project/pinotdb/,[]
acme,15203993,https://github.com/certbot/certbot,https://pypi.org/project/acme/,[]
sqlalchemy-spanner,15189866,https://github.com/cloudspannerecosystem/python-spanner-sqlalchemy,https://pypi.org/project/sqlalchemy-spanner/,[]
opentelemetry-instrumentation-logging,15110300,https://github.com/open-telemetry/opentelemetry-python-contrib,https://pypi.org/project/opentelemetry-instrumentation-logging/,[]
cssselect,15083834,https://github.com/scrapy/cssselect,https://pypi.org/project/cssselect/,[]
keyrings-google-artifactregistry-auth,15066587,https://github.com/GoogleCloudPlatform/artifact-registry-python-tools,https://pypi.org/project/keyrings-google-artifactregistry-auth/,[]
pyspnego,15029854,https://github.com/jborean93/pyspnego,https://pypi.org/project/pyspnego/,[]
einops,15004675,https://github.com/arogozhnikov/einops,https://pypi.org/project/einops/,[]
deltalake,14999479,https://github.com/delta-io/delta-rs,https://pypi.org/project/deltalake/,"[{""type"": ""Rust"", ""keywords"": [""#[pymodule]"", ""#[pyfunction]""]}]"
langcodes,14991556,https://github.com/georgkrause/langcodes,https://pypi.org/project/langcodes/,[]
google-cloud-storage-transfer,14982323,https://github.com/googleapis/google-cloud-python,https://pypi.org/project/google-cloud-storage-transfer/,[]
confection,14925275,https://github.com/explosion/confection,https://pypi.org/project/confection/,[]
language-data,14899678,https://github.com/georgkrause/language_data,https://pypi.org/project/language-data/,[]
docopt,14885120,,https://pypi.org/project/docopt/,[]
tifffile,14880093,https://github.com/cgohlke/tifffile,https://pypi.org/project/tifffile/,[]
jaydebeapi,14849028,https://github.com/baztian/jaydebeapi,https://pypi.org/project/jaydebeapi/,[]
pyexasol,14688694,https://github.com/exasol/pyexasol,https://pypi.org/project/pyexasol/,[]
databricks-cli,14687124,https://github.com/databricks/databricks-cli,https://pypi.org/project/databricks-cli/,[]
pytest-html,14634663,https://github.com/pytest-dev/pytest-html,https://pypi.org/project/pytest-html/,[]
apache-airflow-providers-google,14589635,https://github.com/apache/airflow,https://pypi.org/project/apache-airflow-providers-google/,"[{""type"": ""CFFI"", ""keywords"": [""FFI(""]}]"
opentelemetry-instrumentation-urllib,14553529,https://github.com/open-telemetry/opentelemetry-python-contrib,https://pypi.org/project/opentelemetry-instrumentation-urllib/,[]
cloudpathlib,14532557,https://github.com/drivendataorg/cloudpathlib,https://pypi.org/project/cloudpathlib/,[]
datadog-api-client,14422445,https://github.com/DataDog/datadog-api-client-python,https://pypi.org/project/datadog-api-client/,[]
google-ai-generativelanguage,14401517,https://github.com/googleapis/google-cloud-python,https://pypi.org/project/google-ai-generativelanguage/,[]
snowplow-tracker,14289822,,https://pypi.org/project/snowplow-tracker/,[]
stripe,14283734,https://github.com/stripe/stripe-python,https://pypi.org/project/stripe/,[]
python-gitlab,14258722,https://github.com/python-gitlab/python-gitlab,https://pypi.org/project/python-gitlab/,[]
py-cpuinfo,14236967,https://github.com/workhorsy/py-cpuinfo,https://pypi.org/project/py-cpuinfo/,[]
rich-argparse,14191810,https://github.com/hamdanal/rich-argparse,https://pypi.org/project/rich-argparse/,[]
aiohttp-retry,14187783,https://github.com/inyutin/aiohttp_retry,https://pypi.org/project/aiohttp-retry/,[]
pyproj,14104348,https://github.com/pyproj4/pyproj,https://pypi.org/project/pyproj/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef"", ""ctypedef""]}]"
cyclopts,14054406,https://github.com/BrianPugh/cyclopts,https://pypi.org/project/cyclopts/,[]
torchaudio,14020899,https://github.com/pytorch/audio,https://pypi.org/project/torchaudio/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyInit_""]}]"
wtforms,13992214,https://github.com/pallets-eco/wtforms,https://pypi.org/project/wtforms/,[]
bracex,13990714,https://github.com/facelessuser/bracex,https://pypi.org/project/bracex/,[]
opentelemetry-instrumentation-django,13986135,https://github.com/open-telemetry/opentelemetry-python-contrib,https://pypi.org/project/opentelemetry-instrumentation-django/,[]
sh,13984530,https://github.com/amoffat/sh,https://pypi.org/project/sh/,[]
azure-keyvault-keys,13929418,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-keyvault-keys/,[]
opentelemetry-instrumentation-flask,13924005,https://github.com/open-telemetry/opentelemetry-python-contrib,https://pypi.org/project/opentelemetry-instrumentation-flask/,[]
fuzzywuzzy,13917498,https://github.com/seatgeek/fuzzywuzzy,https://pypi.org/project/fuzzywuzzy/,[]
apache-airflow,13847022,https://github.com/apache/airflow,https://pypi.org/project/apache-airflow/,"[{""type"": ""CFFI"", ""keywords"": [""FFI(""]}]"
pinecone,13843564,,https://pypi.org/project/pinecone/,[]
asynctest,13842722,https://github.com/Martiusweb/asynctest,https://pypi.org/project/asynctest/,[]
parameterized,13837956,https://github.com/wolever/parameterized,https://pypi.org/project/parameterized/,[]
pyproject-api,13819003,https://github.com/tox-dev/pyproject-api,https://pypi.org/project/pyproject-api/,[]
pymdown-extensions,13794611,https://github.com/facelessuser/pymdown-extensions,https://pypi.org/project/pymdown-extensions/,[]
azure-mgmt-containerservice,13782167,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-mgmt-containerservice/,[]
jwcrypto,13763735,https://github.com/latchset/jwcrypto,https://pypi.org/project/jwcrypto/,[]
cmake,13714659,https://github.com/scikit-build/cmake-python-distributions,https://pypi.org/project/cmake/,[]
opentelemetry-distro,13703248,https://github.com/open-telemetry/opentelemetry-python-contrib,https://pypi.org/project/opentelemetry-distro/,[]
prek,13697079,https://github.com/j178/prek,https://pypi.org/project/prek/,[]
openapi-pydantic,13688029,https://github.com/mike-oakley/openapi-pydantic,https://pypi.org/project/openapi-pydantic/,[]
python-gnupg,13650317,https://github.com/vsajip/python-gnupg,https://pypi.org/project/python-gnupg/,[]
gql,13623936,https://github.com/graphql-python/gql,https://pypi.org/project/gql/,[]
types-toml,13619944,https://github.com/python/typeshed,https://pypi.org/project/types-toml/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL("", ""CDLL(""]}]"
google-generativeai,13611732,https://github.com/google/generative-ai-python,https://pypi.org/project/google-generativeai/,[]
flask-wtf,13608484,https://github.com/pallets-eco/flask-wtf,https://pypi.org/project/flask-wtf/,[]
avro,13557541,,https://pypi.org/project/avro/,[]
hatch,13512614,https://github.com/pypa/hatch,https://pypi.org/project/hatch/,[]
ua-parser,13495761,https://github.com/ua-parser/uap-python,https://pypi.org/project/ua-parser/,[]
apispec,13449255,https://github.com/marshmallow-code/apispec,https://pypi.org/project/apispec/,[]
jax,13435334,https://github.com/jax-ml/jax,https://pypi.org/project/jax/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}, {""type"": ""ctypes"", ""keywords"": [""CDLL(""]}]"
fastuuid,13427108,https://github.com/thedrow/fastuuid,https://pypi.org/project/fastuuid/,"[{""type"": ""Rust"", ""keywords"": [""#[pymodule]"", ""#[pyfunction]""]}]"
bidict,13424343,https://github.com/jab/bidict,https://pypi.org/project/bidict/,[]
maxminddb,13324378,https://github.com/maxmind/MaxMind-DB-Reader-python,https://pypi.org/project/maxminddb/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}]"
